CONSUMO,RENDA,IDADE,LATITUDE,LONGITUDE,CLUSTER
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-27.06628743,-53.15706,2
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",58.0,,,2
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",84.0,-22.79359,-43.33672,2
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-3.824302397,-38.50445476,2
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-26.74694907,-53.51596627,2
M.O.T.O.,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-19.90782,-43.93806,2
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",50.0,-19.81091133,-43.99844467,2
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-22.89316688,-43.49442438,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",75.0,-23.65609375,-47.56828594,2
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-22.88599,-43.46886,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",50.0,-19.82275056,-44.14316807,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-19.83278667,-44.14817667,2
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",95.0,,,2
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",56.0,-22.92253803,-43.21591746,2
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-26.99921067,-51.16689133,2
VAREJO,"DE R$ 788,00 A R$ 1.140,00",39.0,-2.003079255,-54.07871596,2
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",71.0,-22.843718,-43.2655392,2
HOTEIS,"DE R$ 788,00 A R$ 1.140,00",39.0,-1.714413214,-48.88459339,2
HOTEIS,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-16.03106267,-48.06958062,2
VAREJO,"DE R$ 788,00 A R$ 1.140,00",46.0,-12.22137,-47.29115,2
LOJA DE DEPART,"DE R$ 788,00 A R$ 1.140,00",45.0,-15.68269,-38.94309,2
SERVICO,"DE R$ 788,00 A R$ 1.140,00",59.0,-7.471243659,-37.27373732,2
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",52.0,-19.98315,-44.1978,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-30.543889,-52.521944,2
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.46173305,-46.50644537,2
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-19.97361,-44.06161,2
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,,,2
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",44.0,,,2
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-26.73802,-52.39196,2
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-18.20503,-47.94004,2
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,,,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",64.0,,,2
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",38.0,-23.51354,-46.5511,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-21.14897359,-48.50997128,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-18.448333,-50.451667,2
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",46.0,-20.23931283,-56.38561868,2
SERVICO,"DE R$ 788,00 A R$ 1.140,00",91.0,-22.941168,-43.192768,2
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-8.018882,-34.972556,2
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",42.0,-21.8027402,-54.5463148,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",59.0,-7.588780526,-35.10157,2
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-7.560556,-35.0025,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-1.12,-52,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",40.0,-3.7428204,-38.4993492,2
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",39.0,-10.782778,-65.339444,2
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",67.0,-16.71689143,-49.24220286,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",52.0,-5.580781818,-39.37020227,2
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",51.0,-19.80565,-44.006315,2
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",92.0,-7.804314375,-37.79329594,2
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",64.0,-26.35292101,-52.84890566,2
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-19.95099739,-44.05769826,2
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-26.76072,-53.63758,2
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",48.0,-23.69859829,-46.77406868,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-23.12749805,-46.57019662,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-26.5976,-53.52311,2
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.64470105,-46.42914526,2
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",66.0,-23.74142,-46.63808,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",56.0,-9.045833,-36.846111,2
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-16.0165185,-48.06172066,2
VAREJO,"DE R$ 788,00 A R$ 1.140,00",90.0,-30.02369,-51.20473,2
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",74.0,-18.92123426,-41.36017241,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-19.98136,-44.04881,2
SERVICO,"DE R$ 788,00 A R$ 1.140,00",65.0,,,2
SERVICO,"DE R$ 788,00 A R$ 1.140,00",97.0,-8.11703,-35.01773,2
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",45.0,-19.171944,-41.865278,2
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-31.7495451,-52.37774694,2
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",59.0,-22.589444,-41.992778,2
M.O.T.O.,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-23.15423,-47.0526,2
VAREJO,"DE R$ 788,00 A R$ 1.140,00",37.0,,,2
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-18.14585429,-47.91490429,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-3.882342045,-38.61174273,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-19.72586303,-45.2511797,2
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",51.0,-22.90400857,-43.09932429,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-30.06201106,-51.14902319,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-15.94185,-48.30665,2
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",48.0,,,2
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-22.8793843,-47.11705281,2
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-24.71795452,-53.08893643,2
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.798925,-51.1349375,2
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",34.0,,,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.68663574,-53.81161582,2
HOTEIS,"DE R$ 788,00 A R$ 1.140,00",63.0,-23.1401425,-46.92143417,2
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-8.07546,-34.90611,2
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-3.274779608,-45.6547338,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",35.0,,,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",71.0,-21.74344964,-43.35513731,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",37.0,-6.059718571,-49.91693514,2
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",43.0,-30.09090361,-51.22161541,2
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-25.39782789,-49.33455579,2
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-7.890042996,-35.18247873,2
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",62.0,-21.66677429,-42.07670371,2
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",58.0,-22.51251785,-41.91614018,2
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-22.94307526,-47.171513,2
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-4.84758,-37.78439,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",67.0,-5.053671016,-42.81315203,3
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",64.0,-17.694658,-42.52228,3
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",42.0,-5.033333,-44.441667,3
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-12.99279,-38.46543,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,,,3
SERVICO,"MAIOR QUE R$ 7.600,00",68.0,-23.55951652,-46.64769739,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",59.0,-25.5150515,-49.1263035,3
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",40.0,-1.518465122,-48.04722268,3
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",82.0,-21.19243581,-47.73421452,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",67.0,-22.87633667,-43.25719333,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.50920857,-49.22552857,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-29.9181,-51.05792,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,,,3
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.64468046,-49.33740557,3
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",85.0,-23.50467,-46.49313,3
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-4.4,-40.910556,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",40.0,-11.16601541,-61.90498279,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,,,3
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-27.49503263,-53.68555105,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",34.0,2.81838,-60.73266,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-29.2,-51.19034,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-30.08237053,-51.22968421,3
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",68.0,-23.54240796,-46.63183653,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-4.949773,-47.496671,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",54.0,-22.91075592,-43.62256122,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",46.0,,,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",58.0,-19.953905,-44.04876,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",,-21.7125,-44.444167,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",60.0,-22.89286983,-43.4182574,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-3.804671636,-38.61442436,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",32.0,-3.131301404,-60.00653203,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",27.0,-3.209733333,-52.21120286,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",51.0,-15.25083817,-51.17084263,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-16.4574914,-51.11438907,3
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-10.88482129,-61.91827903,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-8.026157686,-34.90575703,3
ARTIGOS ELETRO,"MAIOR QUE R$ 7.600,00",90.0,-22.7771928,-43.35334421,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",94.0,-22.87109879,-43.29778663,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",50.0,-21.24262,-47.9734,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",42.0,-4.450833,-49.116389,3
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-23.40634182,-46.51892182,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",57.0,-22.92506,-43.18187,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",57.0,,,3
HOSP E CLINICA,"DE R$ 788,00 A R$ 1.140,00",30.0,-0.124705556,-67.09291259,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-16.664445,-49.188065,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",43.0,-30.062675,-51.1595675,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",100.0,-22.91820625,-43.556585,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",33.0,-1.42007,-48.47052,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",36.0,-1.523333,-52.581667,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-12.95051,-38.46531,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-14.47136,-48.47128,3
MOVEIS E DECOR,"DE R$ 788,00 A R$ 1.140,00",41.0,-11.475556,-37.755278,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,,,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",50.0,-9.713056,-63.320833,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.84402907,-51.16798058,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",62.0,-22.72243,-43.5742,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",39.0,-27.5774,-48.53656,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",43.0,-12.21959,-38.96053,3
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",49.0,-12.96669072,-38.49903848,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.51966667,-46.83693556,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-7.966951836,-34.83228698,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-7.988628333,-34.85512033,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-23.20466,-45.85428,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",49.0,-7.946730435,-36.21401,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-12.96584333,-38.50446667,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-29.74081875,-52.42381594,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.96320184,-51.16810987,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-30.1075,-51.25718,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",79.0,-31.86319188,-52.81925101,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.19616857,-51.24559095,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-8.120035,-34.89749,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-14.61121,-41.12741,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-23.02340871,-43.47793667,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",34.0,-7.4368,-70.02256,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-22.81576161,-43.28003065,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-12.961944,-60.886667,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",50.0,-25.54201194,-49.24810097,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",79.0,-20.55710721,-54.64679441,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-22.86924,-43.47172,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",43.0,-4.22249,-38.04109,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-29.9561617,-51.15894064,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",58.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",52.0,-22.86261222,-43.45390378,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-9.561561132,-57.39281943,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-25.518957,-49.209846,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",40.0,-14.9324322,-51.08266458,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",56.0,,,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-25.5436,-49.20771,3
HOSP E CLINICA,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.67669,-47.70456,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-30.02764,-51.25309,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-26.33121,-48.833685,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-8.05843383,-34.94326957,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",75.0,-19.22061248,-45.96875433,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-25.52547414,-49.21412121,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",69.0,-23.35061971,-46.74905829,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.94879633,-43.59929772,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-22.86801333,-43.45481038,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-29.99181464,-51.07355946,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-1.348216263,-48.38870132,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",56.0,-22.90368265,-43.57355176,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-1.29737,-47.94394,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-16.25032968,-56.62089903,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-27.45535733,-48.40477467,3
HOSP E CLINICA,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-12.25157068,-38.97766932,3
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-25.35702161,-49.20205419,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.38261714,-46.44923714,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",50.0,-14.36681,-56.96979,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",37.0,-19.980209,-47.7699294,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-8.51492,-35.12354,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",36.0,-10.401944,-65.326667,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.37512,-49.25207,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-10.9439,-37.08519,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-29.90170718,-51.17609921,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",58.0,-7.905577162,-35.18362351,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",41.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-19.98644943,-44.06757245,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-31.74781,-52.38659,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",84.0,-30.08923216,-51.05846,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-30.01484737,-51.19458158,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",34.0,-8.15966,-70.76920329,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-28.4056482,-53.91666,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",52.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",57.0,-27.06816447,-52.60499138,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-19.44561818,-44.74287,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",74.0,-23.55134835,-46.43254374,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-23.69520363,-46.76289327,3
M.O.T.O.,"DE R$ 3.800,00 A R$ 7.600,00",54.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",51.0,-8.1625,-40.615556,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-8.065114444,-34.93309926,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",78.0,-26.90741129,-49.07845806,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",36.0,-8.15966,-70.76920329,3
SEM RAMO,"DE R$ 1.900,00 A R$ 3.800,00",98.0,-21.30312333,-50.3384197,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",52.0,,,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-13.00665354,-38.47959696,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",36.0,,,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-30.91088525,-51.5017423,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-8.02061,-34.99173,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",50.0,-20.10280556,-42.45139889,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.68033879,-51.13063542,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",42.0,-6.003056,-40.292778,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-16.51231545,-46.49008527,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",84.0,-20.367222,-51.418889,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-22.69182,-43.58729429,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",57.0,-20.48189,-54.74906,3
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",40.0,-15.778875,-47.878665,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",27.0,-8.168776667,-70.76521333,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",,-20.638333,-51.109167,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",39.0,-4.8718,-43.37349,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",36.0,-3.026127378,-59.92679529,3
AUTO PECAS,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-28.81672084,-52.50015506,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.34691508,-50.79739576,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",65.0,-20.88588245,-51.37495,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",56.0,-10.748056,-62.215833,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",36.0,-7.266468261,-64.80318261,3
HOTEIS,"DE R$ 788,00 A R$ 1.140,00",44.0,-10.9708106,-41.0817382,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",59.0,-22.51686629,-43.18967968,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",66.0,-29.41336463,-53.02325707,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",71.0,-25.65593268,-49.18632088,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-9.387010526,-40.50619789,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-23.57981,-46.4177,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",53.0,-8.35629,-36.69336,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-25.55092292,-49.17404358,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",51.0,-7.847124444,-35.25365556,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-4.044481818,-40.86517364,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",47.0,,,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",57.0,-22.84539,-43.319575,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-22.21702273,-54.81451364,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",65.0,-19.9079475,-43.92427875,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",64.0,-30.32667846,-54.32350692,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-1.525243158,-52.57311974,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",42.0,-3.737596867,-38.64606759,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",53.0,-22.2504769,-42.52707138,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-16.40193071,-49.22155762,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-13.00533,-38.51542,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-15.58561,-56.1147,3
AUTO PECAS,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-22.88092429,-43.30132143,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",71.0,-9.375055,-38.00961,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-21.19049889,-50.45819833,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",45.0,-1.72678,-48.89267,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",81.0,-27.8235768,-54.6654004,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",43.0,-1.053611,-46.765556,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-22.97967632,-47.16780312,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",66.0,-21.25605723,-50.64097064,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",43.0,,,3
